"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR1","Prob_WAR2","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
11,"GERMANY","FRANCE",255,220,1832,3.92699,3.14159,1,1,0.015344937250313022,0.030539186658082827,0.08225754362013188,0.19608066755994785,0.1288113752443064,0.11200840295610874,0.25628694835250826,0.17867093835860107,"WAR1","CAP1",0,1.,-1.175486,1.423024,-1.945902,1.380327,-0.578911,0.185979,-1.006817,-1.392025,1.445143,-1.160722,1.338786,-1.588844,0.329515,0.214708,-0.204964,0.009097
12,"UNITED KINGDOM","SWEDEN",200,380,1915,3.92699,3.14159,1,1,0.03420863164993108,0.0011297313707091642,0.24295460799836144,0.18593733662494116,0.04856670238962261,0.16881040205200046,0.1918869562719068,0.1265056316425273,"ACQ2","CAP2",0,1.,-0.959089,1.404492,-1.10452,1.141256,1.060754,0.308034,0.724802,0.652086,1.003114,-1.210468,0.967673,-2.095414,-0.955788,-0.135367,-1.876176,-1.433702
13,"CROATIA","BOSNIA AND HERZEGOVINA",344,346,1992,3.92699,3.14159,1,1,0.06773698101446828,0.05709267565813359,0.0785423474833394,0.18147194259932378,0.13267006041475599,0.15635107686615515,0.19142155452408505,0.13471336143973875,"WAR1","WAR1",1,1.,-0.175241,0.212433,-1.103048,0.211082,-0.147254,0.018723,-0.612509,-1.076413,0.237107,-0.152495,0.219759,-0.225962,0.208484,0.042598,0.11767,0.154403
14,"RUSSIAN FEDERATION","HUNGARY",365,310,1941,3.92699,3.14159,1,1,0.05061043370687615,0.011440503547652645,0.21651315127768034,0.150098626480643,0.09849389435712215,0.14948978039875613,0.19348880721030723,0.1298648030209623,"ACQ2","WAR2",0,1.,-0.740809,1.229832,-1.444378,1.140522,-0.15665,0.301285,-0.597745,-0.94953,1.621433,-0.328626,1.540152,-1.058845,0.197464,0.825707,-0.614035,-0.248926
15,"GERMANY","LUXEMBOURG",255,212,1939,3.92699,3.14159,1,1,0.03863120762646968,0.000548730167354543,0.2523926121590543,0.18405059160485632,0.043450391015413564,0.17038554770149872,0.18839947324195724,0.12214144648339571,"ACQ2","WAR1",0,1.,-1.028498,1.283308,-1.136678,1.129892,1.033217,0.172026,0.825711,0.771621,1.176192,-1.097535,1.162075,-2.015471,-0.910943,0.052304,-1.842996,-1.384029
16,"ITALY","RUSSIAN FEDERATION",325,365,1980,3.92699,3.14159,1,1,0.01250590815885219,0.04093929975487061,0.07891834593590533,0.25294731428819656,0.12887978637723013,0.09931985648757982,0.232257111337092,0.15423237766027348,"NEGO","ACQ2",0,1.,-1.301457,1.847502,-2.180617,1.773357,-0.920937,0.613588,-1.434663,-1.874243,1.470566,-1.551918,1.104525,-1.955359,0.251171,-0.075927,-0.518311,-0.316591
17,"TURKEY","CYPRUS",640,352,1988,3.92699,3.14159,1,1,0.028606783705197758,0.001909932997389002,0.2187573387667624,0.17563237698908152,0.05048308594317444,0.16861034812213502,0.22502730621334968,0.13097282726291032,"WAR1","WAR1",1,1.0000000000000002,-1.078438,1.315921,-1.297671,1.187254,0.791,0.164795,0.552717,0.443101,0.946451,-1.282022,0.907478,-2.04553,-0.755005,-0.220392,-1.557485,-1.175731
18,"BULGARIA","TURKEY",355,640,1987,3.92699,3.14159,1,1,0.02425621784771398,0.0072837797466106715,0.12095570720524737,0.20832419431923277,0.08676403315206956,0.12720926688490064,0.25752464341010345,0.16768215743412157,"WAR1","CAP2",0,1.,-1.448181,1.595227,-2.05192,1.539734,-0.242198,0.140042,-0.599561,-0.901431,1.591179,-1.450405,1.534147,-2.043162,-0.211742,0.133844,-0.86153,-0.565152
19,"BULGARIA","TURKEY",355,640,1915,3.92699,3.14159,1,1,0.09504214265924646,0.0309490648794416,0.1402443406569132,0.1842259239665347,0.15405794489370048,0.1269729341655263,0.1265316990051133,0.14197594977352382,"NEGO","ACQ2",0,0.9999999999999998,0.314002,0.649991,0.273067,0.185169,0.636238,0.484662,0.150948,0.130481,0.084456,-0.227002,0.06721,-1.191418,-0.215919,-0.071586,-1.197582,-0.715373
20,"RUSSIAN FEDERATION","SWEDEN",365,380,1987,3.92699,3.14159,1,1,0.018366484281286278,0.0059839639667625,0.16160534547512978,0.1683627090384881,0.061680806215765674,0.15855187839088802,0.2581088235576853,0.16733998907399444,"WAR1","CAP1",0,1.,-1.19239,0.941717,-1.416611,1.065877,0.463204,-0.160045,0.475253,0.363142,0.839197,-1.242851,0.897247,-1.880138,-0.487664,-0.254611,-1.0669,-0.748257
21,"ITALY","SPAIN",325,230,1943,3.92699,3.14159,1,1,0.02662150043865537,0.004003019697636485,0.1977159681174483,0.1694224187639292,0.06181560193589427,0.16754445663548784,0.2406086137876975,0.13226842062325103,"WAR1","WAR2",0,1.,-0.987927,1.398797,-1.332791,1.211383,0.575702,0.28607,0.215855,0.043423,0.940181,-1.260386,0.849291,-1.942665,-0.56122,-0.208512,-1.33439,-0.99325
22,"UNITED STATES","SWITZERLAND",2,225,1954,3.92699,3.14159,1,1,0.03944823247480924,0.0012288716018108443,0.17673164080529624,0.1511999781035498,0.041197374871746725,0.1594719448916294,0.2774073728968465,0.1533145843543111,"WAR1","NEGO",0,1.,-1.504395,0.393289,-1.575788,1.027922,0.257807,-0.683425,0.856743,0.821046,0.747856,-1.379943,0.972992,-2.05052,-0.678998,-0.406007,-1.124441,-0.789152
23,"RUSSIAN FEDERATION","NORWAY",365,385,1983,3.92699,3.14159,1,1,0.04301627648271226,0.0005740482734510734,0.3202245287564361,0.13788506340584186,0.035446669607315524,0.17375994428760533,0.19633883837900576,0.09275463080763201,"ACQ2","CAP1",0,0.9999999999999999,-1.557873,1.505133,-1.975187,1.534613,0.226899,-0.050592,0.047721,-0.160935,1.910158,-1.23338,1.913512,-2.167082,-1.024971,0.811624,-1.95532,-1.488468
24,"FRANCE","GERMANY",220,255,1870,3.92699,3.14159,1,1,0.03314455095241151,0.006325718022781717,0.1998697699445124,0.16892922723539805,0.07358975152933722,0.16348499291558205,0.21746378161586902,0.137192207784108,"WAR1","WAR1",1,1.,-0.856805,1.248688,-1.253592,1.098169,0.413256,0.249529,0.064344,-0.134049,1.08085,-0.975131,1.014033,-1.707359,-0.424596,0.066119,-1.223641,-0.857527
25,"ITALY","RUSSIAN FEDERATION",325,365,1937,3.92699,3.14159,1,1,0.040228657514533986,0.020437634889260866,0.0949274369256759,0.18736352181477073,0.1273490378221594,0.12895633829504852,0.2369434509759331,0.16379392176261742,"WAR1","CAP2",0,1.,-0.719808,1.067382,-1.447063,1.011515,-0.232361,0.204831,-0.651856,-1.015483,0.862793,-0.866534,0.725454,-1.196033,0.29298,-0.002173,-0.173858,-0.009108
26,"FRANCE","BELGIUM",220,211,1838,3.92699,3.14159,1,1,0.03333825669677367,0.005227298956917785,0.24081063795970084,0.16420968275000575,0.07411928596632711,0.16616291397471394,0.19276251188640714,0.12336941180915362,"ACQ2","SQ",0,0.9999999999999998,-0.618364,1.64651,-1.022597,1.219726,0.730972,0.716361,0.102072,-0.100045,1.042661,-1.116024,0.916384,-1.939748,-0.735499,-0.047122,-1.6855,-1.273638
27,"UNITED STATES","AUSTRIA",2,305,1960,3.92699,3.14159,1,1,0.034502023149888844,0.004531212888485156,0.11583437548904388,0.15965329555451074,0.05481092053015848,0.1437428131246414,0.3010170485065989,0.18590831075667258,"WAR1","ACQ2",0,1.,-1.445045,0.529632,-1.591171,1.015958,0.24108,-0.569553,0.654343,0.58128,0.907458,-1.295677,1.159218,-1.853647,-0.321824,-0.253288,-0.628034,-0.349049
28,"ALBANIA","GERMANY",339,255,1916,3.92699,3.14159,1,1,0.018609049976609858,0.09658149813691874,0.01115769719985243,0.2529185546232091,0.16293595126366806,0.0663951439023633,0.21986628565895242,0.1715358192384262,"NEGO","CAP2",0,1.,-1.058555,1.233445,-2.01919,1.228835,-0.968331,0.117123,-1.453259,-1.933577,1.212479,-1.071989,1.101187,-1.12177,1.098757,0.093808,0.937684,0.962574
29,"BELGIUM","GERMANY",211,255,1921,3.92699,3.14159,1,1,0.02406213646273261,0.011049858576900828,0.18530957184884628,0.1759257279315388,0.09073913005613235,0.15230508795617984,0.2241763664687085,0.13643212069896082,"WAR1","CAP2",0,1.,-0.775392,1.427028,-1.367437,1.251135,0.123097,0.431156,-0.348818,-0.64484,1.154025,-0.986441,0.989649,-1.605196,-0.170399,0.107277,-0.95353,-0.644153
30,"RUSSIAN FEDERATION","POLAND",365,290,1938,3.92699,3.14159,1,1,0.06377748617227574,0.016195152882739317,0.18122258711100867,0.14937422176345885,0.10304619806665534,0.14892631396273848,0.18798009954486908,0.14947794049625462,"WAR1","ACQ2",0,1.,-0.5933,0.683651,-1.056656,0.657443,0.091968,0.048836,-0.165918,-0.397595,1.205611,-0.129755,1.190381,-0.81788,0.286713,0.59193,-0.416643,-0.07258
31,"GERMANY","DENMARK",255,390,1848,3.92699,3.14159,1,1,0.03129721062593794,0.003681023221886817,0.21926448449867175,0.16368338561937223,0.061260423379314206,0.16762744023721687,0.22516086217677503,0.12802517024082521,"WAR1","WAR1",1,1.,-0.999538,1.411336,-1.367803,1.228603,0.523494,0.289255,0.156629,-0.027503,1.339608,-1.051793,1.270789,-1.813876,-0.482839,0.199807,-1.313741,-0.9327
32,"FRANCE","GERMANY",220,255,1840,3.92699,3.14159,1,1,0.0386843124948197,0.01363626785443696,0.11880014223309958,0.19995471665613213,0.12522898160222393,0.12232187586369059,0.22893465856657977,0.15243904472901731,"WAR1","ACQ2",0,0.9999999999999999,-0.942258,1.555225,-1.776656,1.480502,-0.528669,0.451222,-1.020592,-1.437791,1.475112,-1.011187,1.240386,-1.490985,0.282189,0.336359,-0.432336,-0.192437
33,"FINLAND","GERMANY",375,255,1944,3.92699,3.14159,1,1,0.01699632055163817,0.08152136716451096,0.013462827687920492,0.24275225979647108,0.17114254061796094,0.06645067674422794,0.22354822829611593,0.18412577914115455,"NEGO","WAR2",0,1.,-1.127927,0.973478,-2.073052,0.978838,-1.012612,-0.09768,-1.479814,-1.952377,0.902003,-1.166228,0.995872,-1.205249,0.821299,-0.165769,0.876147,0.895657
34,"SWITZERLAND","GERMANY",225,255,1940,3.92699,3.14159,1,1,0.014589796396683391,0.05835275137619942,0.017848452180611953,0.23703187754489444,0.1561778392891127,0.07830421957544237,0.24717897364393912,0.1905160899931166,"WAR1","WAR1",1,1.,-1.13413,1.114316,-1.989194,1.116209,-0.808249,-0.013065,-1.233887,-1.661419,1.167029,-1.103168,1.178125,-1.25389,0.824859,0.042412,0.685232,0.760593
35,"UNITED STATES","RUSSIAN FEDERATION",2,365,1985,3.92699,3.14159,1,1,0.016803613616303007,0.002338223765119275,0.021298896609321206,0.1804498931309416,0.051614764101129244,0.07886034281475587,0.3680808478147798,0.28055341814765,"WAR1","CAP1",0,1.,-1.73929,0.798197,-1.84641,1.443969,0.526382,-0.723246,1.118593,1.065034,1.452,-1.57827,1.944844,-1.896835,0.48666,-0.118561,0.660938,0.820221
36,"BULGARIA","TURKEY",355,640,1944,3.92699,3.14159,1,1,0.030035954135301367,0.017341644327945133,0.10696269176020629,0.21481903471751845,0.11610646146670596,0.1283646528420912,0.24244547303924502,0.14392408771098647,"WAR1","WAR1",1,0.9999999999999999,-0.718892,1.592526,-1.499936,1.45893,-0.212794,0.61015,-0.736911,-1.127434,0.882998,-1.224171,0.447837,-1.510967,0.278671,-0.216454,-0.443286,-0.299888
37,"GERMANY","GREECE",255,350,1896,3.92699,3.14159,1,1,0.035532015399132935,0.0012690843931323537,0.2462526204995832,0.17797960310694705,0.04598279646898631,0.17071114557601558,0.19710730798159723,0.12516542657460533,"ACQ2","ACQ2",1,1.,-1.044318,1.267032,-1.19129,1.138888,0.92733,0.150222,0.725701,0.652215,1.19805,-1.088693,1.180753,-1.973551,-0.825392,0.07304,-1.727546,-1.285118
38,"GREECE","RUSSIAN FEDERATION",350,365,1922,3.92699,3.14159,1,1,0.023827392459179798,0.08771624009752287,0.017078920854800315,0.2501376843011674,0.15652045947022938,0.0782151852734697,0.2253392230158695,0.16116489452776106,"NEGO","SQ",0,1.,-0.922784,1.201084,-1.897568,1.196604,-0.869227,0.177657,-1.361099,-1.84849,0.985431,-1.062045,0.813663,-1.09519,0.917567,-0.047773,0.712654,0.729226
39,"UNITED KINGDOM","TURKEY",200,640,1925,3.92699,3.14159,1,1,0.03193326393891442,0.000020934234229390444,0.31953122544407914,0.16317042853370228,0.02342106854093172,0.17565306131238986,0.18381906538685278,0.10245095260890046,"ACQ2","NEGO",0,1.,-1.475661,1.089499,-1.496021,1.369865,1.037273,-0.286193,1.307459,1.297279,1.520903,-1.270122,1.528214,-2.244578,-1.198827,0.206443,-2.165972,-1.678744
40,"NORWAY","RUSSIAN FEDERATION",385,365,1969,3.92699,3.14159,1,1,0.01361840311582954,0.04635824689250038,0.0757831097828312,0.269903183074173,0.12418781296058368,0.10253393278623424,0.23115105547071518,0.13646425591713277,"NEGO","CAP2",0,0.9999999999999999,-1.140684,1.917053,-2.065828,1.850546,-0.911792,0.888455,-1.440871,-1.903443,1.263073,-1.599304,0.644041,-1.902553,0.39506,-0.287406,-0.527221,-0.375596
41,"DENMARK","UNITED KINGDOM",390,200,1961,3.92699,3.14159,1,1,0.08989042175406434,0.04057734783826489,0.10289132578462876,0.19446130046098087,0.10551639130668938,0.22452294971223546,0.1385628252042661,0.10357743793887009,"CAP2","CAP2",1,0.9999999999999999,0.857297,0.859362,-0.103911,0.826066,0.857377,0.85833,0.343477,-0.137127,0.640419,0.638302,-0.184517,0.599397,0.640337,0.639361,-0.223505,-0.204052
42,"RUSSIAN FEDERATION","SWEDEN",365,380,1983,3.92699,3.14159,1,1,0.030096552835399425,0.0038666744416406013,0.17828376230613477,0.1685053942588526,0.057604085171776925,0.1634985924313204,0.2527752631316298,0.14536967542324536,"WAR1","CAP1",0,0.9999999999999998,-1.132204,1.054051,-1.385232,1.091842,0.500866,-0.050592,0.412143,0.285628,0.897345,-1.214707,0.914428,-1.877053,-0.501563,-0.201552,-1.146827,-0.815654
43,"GREECE","ITALY",350,325,1916,3.92699,3.14159,1,1,0.013565104642705732,0.1018896077497642,0.006254018562014196,0.2504135463749496,0.17582416995417718,0.055619870019939475,0.211398341429329,0.1850353412671206,"NEGO","SQ",0,1.,-1.180944,1.115095,-2.145103,1.116674,-1.098651,-0.044057,-1.579152,-2.061231,1.460418,-0.950713,1.501879,-1.009644,1.318328,0.359852,1.300858,1.330324
44,"GERMANY","LITHUANIA",255,368,1939,3.92699,3.14159,1,1,0.04732102288506008,0.004829967346483075,0.22511929371147732,0.1803439961330561,0.06717492781774427,0.16418581249670477,0.1710725326138379,0.13995244699563628,"ACQ2","CAP2",0,0.9999999999999998,-0.646296,0.949255,-0.712952,0.788696,0.842903,0.172026,0.649015,0.615688,0.941307,-0.652467,0.932724,-1.602575,-0.57295,0.163939,-1.531641,-1.056587
45,"GERMANY","UNITED KINGDOM",255,200,1887,3.92699,3.14159,1,1,0.023020082475433416,0.015770730603879526,0.21544453080615575,0.16169452632447293,0.1004085940117777,0.1570903656063398,0.20431573718897675,0.12225543298296426,"ACQ2","ACQ2",1,1.,-0.422009,1.45142,-1.139949,1.273331,0.106411,0.631383,-0.430647,-0.789617,1.142673,-0.711078,0.911941,-1.345638,-0.033643,0.258359,-0.898936,-0.581656
46,"GREECE","BULGARIA",350,355,1928,3.92699,3.14159,1,1,0.03384537089837132,0.0022361779643832267,0.23316913329888816,0.1923740450695753,0.05888854731188944,0.1665961493847973,0.18217735707667812,0.1307132189954171,"ACQ2","CAP2",0,1.,-0.737769,1.487278,-0.894891,1.063802,1.137675,0.502417,0.635637,0.557076,1.309611,-0.892308,1.26424,-1.802003,-0.693464,0.273429,-1.64853,-1.193682
47,"FRANCE","AUSTRIA",220,305,1937,3.92699,3.14159,1,1,0.0328348414993221,0.004797278981490435,0.2364867139018292,0.16018912894063125,0.06280642235798276,0.1720548147087628,0.20309298474822804,0.12773781486175353,"ACQ2","SQ",0,1.0000000000000002,-0.828848,1.264842,-1.117194,1.067689,0.661133,0.277036,0.319806,0.175633,1.334699,-0.771671,1.291814,-1.616872,-0.445607,0.360482,-1.333693,-0.911093
48,"ITALY","NORWAY",325,385,1923,3.92699,3.14159,1,1,0.0401343524686027,0.002009725156548053,0.2545848862493013,0.16998038954122313,0.04961456223569487,0.1722725035249014,0.18679343413319485,0.12461014669053373,"ACQ2","SQ",0,1.,-0.968,1.138493,-1.119919,1.046787,0.818477,0.108133,0.650812,0.574853,1.31076,-0.842059,1.303401,-1.773997,-0.695535,0.303155,-1.634833,-1.168864
49,"FRANCE","TURKEY",220,640,1934,3.92699,3.14159,1,1,0.04392110504574448,0.004117830076290238,0.23323432858710927,0.17527563095911386,0.06221319926254336,0.16762673565264116,0.17778963991161642,0.13582153050494145,"ACQ2","CAP1",0,1.0000000000000002,-0.745223,0.997865,-0.855374,0.866704,0.805861,0.147397,0.619624,0.564548,1.110077,-0.657981,1.100853,-1.595401,-0.547335,0.265783,-1.49398,-1.02527
50,"UNITED STATES","SWITZERLAND",2,225,1959,3.92699,3.14159,1,1,0.0276299307747881,0.001887069965610008,0.14533260530371275,0.16211065763857205,0.04646314323575863,0.1549188223997413,0.29799459694540653,0.16366317373641068,"WAR1","CAP1",0,1.,-1.462409,0.504285,-1.576083,1.032494,0.280724,-0.595953,0.752096,0.69526,0.913077,-1.303964,1.142826,-1.918449,-0.449262,-0.256102,-0.833999,-0.526756
51,"UNITED KINGDOM","ITALY",200,325,1939,3.92699,3.14159,1,1,0.022853525180498963,0.01122036734278174,0.13118821046438459,0.1934270182544021,0.09439421194958339,0.13326348313686395,0.25156238631525935,0.16209079735622575,"WAR1","WAR1",1,0.9999999999999998,-1.107265,1.339881,-1.693426,1.271809,-0.094543,0.16449,-0.455696,-0.748776,1.25859,-1.158264,1.180693,-1.684696,-0.013719,0.06997,-0.618048,-0.354832
52,"UNITED STATES","GERMANY",2,255,1915,3.92699,3.14159,1,1,0.020521076185424057,0.03383091635796381,0.10023313183301233,0.2079137524117816,0.12482690618317324,0.12122298632922607,0.24101328393198831,0.15043794676743044,"WAR1","CAP1",0,0.9999999999999999,-0.911424,1.470965,-1.750129,1.407747,-0.527157,0.391944,-1.009728,-1.429081,1.31706,-1.030531,1.085631,-1.440068,0.355635,0.195919,-0.28533,-0.080561
53,"GREECE","UNITED KINGDOM",350,200,1863,3.92699,3.14159,1,1,0.021965126230950854,0.08868550432150203,0.01510878865646572,0.2590086019313495,0.15231189718169852,0.07701598610435267,0.22777369430777805,0.15813040126590258,"NEGO","SQ",0,1.,-0.928189,1.378769,-1.896693,1.369142,-0.855528,0.305658,-1.349407,-1.833659,1.19571,-1.057622,0.905121,-1.10692,1.084627,0.091315,0.74474,0.769388
54,"ROMANIA","HUNGARY",360,310,1939,3.92699,3.14159,1,1,0.019014851178599176,0.012379625670768477,0.18895716395908466,0.1765625766246766,0.09843574661832713,0.14897630646652793,0.22157184991069262,0.1341018795713235,"WAR1","NEGO",0,1.,-0.795964,1.511837,-1.494004,1.363007,-0.099101,0.492882,-0.596951,-0.945971,1.348202,-0.937021,1.163146,-1.561565,-0.07902,0.27651,-0.88862,-0.576348
55,"SWITZERLAND","GERMANY",225,255,1939,3.92699,3.14159,1,1,0.017267094185441926,0.08653577292682557,0.012209423467678358,0.24449017499325637,0.16240377134152104,0.06964985300948273,0.22745628366185927,0.17998762641393481,"NEGO","ACQ2",0,1.,-1.092432,1.184542,-2.01563,1.179832,-0.917554,0.06132,-1.383862,-1.845461,1.283308,-1.028498,1.228218,-1.130089,1.048449,0.172026,0.891768,0.942563
56,"GERMANY","SWEDEN",255,380,1914,3.92699,3.14159,1,1,0.035729081789207126,0.0020096888925982535,0.2349408569901041,0.17647134894253164,0.05180583349688751,0.16870359630730952,0.20218120411957954,0.1281583894617822,"ACQ2","CAP1",0,1.,-0.967157,1.364046,-1.163164,1.146265,0.907114,0.270874,0.59133,0.493326,1.033308,-1.175996,0.99019,-2.016818,-0.824324,-0.092998,-1.708263,-1.287852
57,"SWEDEN","RUSSIAN FEDERATION",380,365,1915,3.92699,3.14159,1,1,0.013218963667799524,0.09529346002545562,0.006237753788174871,0.2384727365684401,0.17674764108041208,0.059867070066898224,0.21685254935328863,0.19330982544953096,"NEGO","ACQ2",0,1.,-1.20364,0.995403,-2.141122,1.003866,-1.066162,-0.135367,-1.52644,-1.995182,1.606219,-0.756074,1.725835,-0.872431,1.33135,0.604571,1.334609,1.392788
58,"NORWAY","UNITED KINGDOM",385,200,1914,3.92699,3.14159,1,1,0.017233825070592988,0.057821658030976525,0.021330998875463907,0.23132757667530252,0.15019852359876654,0.08438839268777847,0.2502534914335893,0.18744553362752966,"WAR1","CAP1",0,0.9999999999999999,-1.103248,1.14991,-1.938044,1.144818,-0.731018,0.030823,-1.153508,-1.570907,1.170893,-1.090562,1.145626,-1.270845,0.76319,0.053216,0.55764,0.647782
59,"GREECE","UNITED KINGDOM",350,200,1854,3.92699,3.14159,1,1,0.01864419613339575,0.10409902211239827,0.0068324534387083505,0.25068804723026067,0.16663954358384664,0.06591294619137428,0.2144849346324164,0.17269885667759982,"NEGO","CAP2",0,1.0000000000000002,-1.046462,1.183724,-2.01889,1.181239,-0.984971,0.090134,-1.47367,-1.959884,1.700215,-0.566004,1.616454,-0.636703,1.539994,0.801467,1.385532,1.420882
60,"UNITED KINGDOM","NORWAY",200,385,1940,3.92699,3.14159,1,1,0.0348192369326504,0.002268410035305568,0.23120249239654164,0.16757968449085245,0.04988125483004173,0.17066993483466653,0.21344504998050645,0.1301339364994352,"ACQ2","ACQ2",1,1.,-1.082425,1.09008,-1.271843,1.086078,0.678568,0.004938,0.579857,0.485148,1.168266,-1.034072,1.16741,-1.860864,-0.652608,0.087392,-1.480255,-1.066859
61,"GERMANY","NETHERLANDS",255,210,1939,3.92699,3.14159,1,1,0.037201645281995196,0.0008901964792228927,0.24864400266293238,0.18093313066262193,0.04514390285528968,0.17029525604320528,0.19297152885270033,0.12392033716203235,"ACQ2","WAR1",0,1.,-1.028498,1.283308,-1.158905,1.133716,0.981833,0.172026,0.767037,0.701833,1.131637,-1.124048,1.113956,-2.021266,-0.892203,0.005015,-1.807101,-1.358493
