"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR1","Prob_WAR2","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
13,"ITALY","ROMANIA",325,360,1943,1.5708,0,1,1,0.21878661430490665,0.014787024671743079,0.4311725668370217,0.07521654316835857,0.015454635573996317,0.07756190570462741,0.08558417553282198,0.08143653420652433,"ACQ2","WAR2",0,1.,-0.934517,1.358609,-1.10648,1.121734,0.964275,0.28607,0.641417,0.555435,1.633602,-0.669231,1.619641,-1.620428,-0.556846,0.677479,-1.522004,-1.046406
14,"GERMANY","DENMARK",255,390,1940,1.5708,0,1,1,0.20685634095416006,0.04923703292632869,0.3739771189526257,0.07981655545345016,0.0321887160301746,0.07654322016257706,0.09081500731436605,0.09056600820631767,"ACQ2","WAR1",0,1.,-0.592183,0.670792,-0.744653,0.634846,0.478226,0.042412,0.366045,0.28981,0.729061,-0.546832,0.723182,-1.408225,-0.369984,0.09851,-1.237256,-0.806559
15,"FRANCE","GREECE",220,350,1940,1.5708,0,1,1,0.20818086921604106,0.06488797742874026,0.36858322211249583,0.07823922034062049,0.039644853627866815,0.07433960018593752,0.08370977749915832,0.08241447958913982,"ACQ2","WAR2",0,1.,-0.38133,0.706037,-0.582098,0.568778,0.487728,0.171738,0.250086,0.149702,1.043207,-0.072867,1.021618,-0.947157,0.067435,0.517181,-0.828445,-0.391299
16,"UNITED STATES","AUSTRIA",2,305,1960,1.5708,0,1,1,0.15711618893849547,0.02179415992107341,0.23342908084484687,0.10253913973077597,0.018551264892705737,0.06892345161119144,0.2347707466506163,0.16287596741029475,"WAR1","ACQ2",0,1.,-1.445045,0.529632,-1.591171,1.015958,0.24108,-0.569553,0.654343,0.58128,0.907458,-1.295677,1.159218,-1.853647,-0.321824,-0.253288,-0.628034,-0.349049
17,"","CHINA",817,710,1974,1.5708,0,1,1,0.13410300406897438,0.20718914452367723,0.07529000423297365,0.11857320922395506,0.07879747821729804,0.03540021023915283,0.2543498697251271,0.09629707976884172,"WAR1","WAR1",1,1.,-1.081014,1.007292,-1.987065,1.011657,-0.884821,-0.046457,-1.333482,-1.786508,1.221226,-0.944079,1.262646,-1.052485,0.986494,0.178994,0.919508,0.973711
18,"GERMANY","BULGARIA",255,355,1940,1.5708,0,1,1,0.18255594954183843,0.029437992552407893,0.38217882537791387,0.07350548766045073,0.022764524506982815,0.08565742001319224,0.13167487983908302,0.0922249205081311,"ACQ2","NEGO",0,1.,-1.066613,1.13186,-1.417731,1.104339,0.359935,0.042412,0.156856,-0.018704,1.500934,-0.785091,1.492805,-1.593445,-0.346983,0.489018,-1.163465,-0.759288
19,"UNITED STATES","PANAMA",2,95,1987,1.5708,0,1,1,0.21216471382951316,0.07229311439653921,0.339829405541773,0.06798366147435886,0.03682655631396938,0.0775256351063839,0.10544786469144911,0.0879290486460134,"ACQ2","CAP1",0,1.,-0.819666,-0.093615,-1.090999,0.247647,-0.290617,-0.468337,-0.085022,-0.220688,1.18308,0.303943,1.289995,-0.467772,0.504637,0.776412,-0.160164,0.225694
20,"BRAZIL","GUYANA",140,110,1975,1.5708,0,1,1,0.1897093681838176,0.008489106039337717,0.3590235246586106,0.0795408576734708,0.008402669610962121,0.0812698800704044,0.16132604946267737,0.11223854430071933,"ACQ2","ACQ2",1,1.,-1.584507,0.358864,-1.628743,1.093539,0.272896,-0.768679,0.985453,0.963334,0.947434,-1.393777,1.116909,-2.173303,-0.8776,-0.304682,-1.487651,-1.097888
21,"ITALY","HUNGARY",325,310,1943,1.5708,0,1,1,0.19267131534786713,0.025127913106170068,0.41072714484453554,0.06867959471835398,0.021037936669701784,0.0857601550662844,0.1125882665380871,0.0834076737090002,"ACQ2","WAR2",0,1.0000000000000002,-0.987927,1.398797,-1.33222,1.211219,0.577064,0.28607,0.21734,0.045193,1.642166,-0.758567,1.605346,-1.629854,-0.449563,0.640998,-1.357671,-0.922027
22,"RUSSIAN FEDERATION","UNITED STATES",365,2,1978,1.5708,0,1,1,0.10273378488928278,0.1776022393516089,0.07635544724990448,0.15342628487644333,0.06825121869977016,0.03940196669463267,0.2814533546944568,0.10077570354390097,"WAR1","ACQ1",0,1.,-1.273174,1.664342,-2.122254,1.610711,-0.829842,0.355355,-1.308012,-1.732552,0.950688,-1.589457,0.630895,-1.689529,0.696489,-0.475236,0.276622,0.326659
23,"FINLAND","GERMANY",375,255,1944,1.5708,0,1,1,0.1300276405634675,0.22856648263699678,0.06424353325289718,0.12035448526840978,0.08202921327694847,0.03130428589219888,0.2509242291433953,0.09255012996568604,"WAR1","WAR2",0,0.9999999999999999,-1.127927,0.973478,-2.073052,0.978838,-1.012612,-0.09768,-1.479814,-1.952377,0.902003,-1.166228,0.995872,-1.205249,0.821299,-0.165769,0.876147,0.895657
24,"MALAYSIA","SINGAPORE",820,830,1992,1.5708,0,1,1,0.17032196780666045,0.03652057137682515,0.32713580993876906,0.08882367074055084,0.02676614438730681,0.08201102437187766,0.1575567454245132,0.11086406595349685,"ACQ2","CAP2",0,1.,-1.054462,0.970008,-1.370165,1.005836,0.330877,-0.052357,0.208853,0.051002,1.091373,-0.979282,1.107476,-1.671732,-0.342452,0.070375,-1.0188,-0.672575
25,"UNITED KINGDOM","URUGUAY",200,165,1939,1.5708,0,1,1,0.09251012036525885,0.17436892427870804,0.08047925877200389,0.17250386715450772,0.06225659239389223,0.044992787360288694,0.28305697318081896,0.08983147649452153,"WAR1","ACQ2",0,1.,-1.415431,1.895705,-2.27804,1.807456,-0.960511,0.642322,-1.480064,-1.911369,0.841483,-1.790928,0.247879,-1.866775,0.641822,-0.770826,-0.027629,0.010295
26,"RUSSIAN FEDERATION","TURKEY",365,640,1945,1.5708,0,1,1,0.2201161134968492,0.024910988116413686,0.39794022874710283,0.06506414566383098,0.017916890172873096,0.08162466287410781,0.10625113152646674,0.0861758394023557,"ACQ2","NEGO",0,1.,-1.164469,0.340425,-1.366133,0.709659,0.036943,-0.462504,0.305345,0.204513,1.676217,-0.047705,1.731993,-0.927109,0.160193,1.,-0.663435,-0.223733
27,"SWEDEN","RUSSIAN FEDERATION",380,365,1915,1.5708,0,1,1,0.14513716313672237,0.22670538944197602,0.05755553251458424,0.11248060781706662,0.08347266928412576,0.027561345412152858,0.25049883317277316,0.09658845922059921,"WAR1","ACQ2",0,1.0000000000000002,-1.20364,0.995403,-2.141122,1.003866,-1.066162,-0.135367,-1.52644,-1.995182,1.606219,-0.756074,1.725835,-0.872431,1.33135,0.604571,1.334609,1.392788
28,"THAILAND","",800,300,1917,1.5708,0,1,1,0.13060888672096918,0.2645085293729521,0.040824238933084414,0.12502682117461572,0.0868279807448451,0.020886263218692483,0.24209293481931235,0.08922434501552867,"ACQ1","CAP2",0,1.,-1.217186,1.073227,-2.205778,1.074324,-1.191058,-0.096163,-1.684257,-2.178553,1.295086,-1.088714,1.390096,-1.100703,1.266506,0.14257,1.349527,1.355522
29,"RUSSIAN FEDERATION","NORWAY",365,385,1983,1.5708,0,1,1,0.1830987175708532,0.007999921520657267,0.4817024614774123,0.04930276312225593,0.009546189328664117,0.09382094355594309,0.11594896181566955,0.058580041608544534,"ACQ2","CAP1",0,1.,-1.557873,1.505133,-1.975187,1.534613,0.226899,-0.050592,0.047721,-0.160935,1.910158,-1.23338,1.913512,-2.167082,-1.024971,0.811624,-1.95532,-1.488468
30,"SOMALIA","ETHIOPIA",520,530,1973,1.5708,0,1,1,0.10627559991435082,0.0510048881975495,0.13204570894029682,0.10241749452512483,0.03600931753111253,0.05355787202990487,0.3102175388027027,0.20847158005895788,"WAR1","NEGO",0,1.,-1.434859,0.169858,-1.683039,0.719424,-0.228401,-0.730981,0.197076,0.072986,0.132528,-1.448397,0.687904,-1.68863,-0.247262,-0.758029,0.067881,0.187997
31,"GUYANA","SURINAME",110,115,1977,1.5708,0,1,1,0.0964418399335591,0.16039987299366298,0.06064952260608941,0.1247508260070555,0.07358848899562644,0.02951012327548533,0.3124905930114663,0.14216873317705497,"WAR1","WAR1",1,1.,-1.397433,0.995713,-2.150976,1.064431,-0.807625,-0.278826,-1.115678,-1.49245,0.967747,-1.408475,1.21557,-1.519662,0.703542,-0.30445,0.840179,0.895772
32,"FRANCE","AUSTRALIA",220,900,1940,1.5708,0,1,1,0.19312781118002606,0.017427593017594268,0.3803234145476593,0.0914570615308537,0.01600731900417655,0.0801731816335828,0.11894914696565584,0.10253447212045168,"ACQ2","WAR2",0,1.0000000000000002,-1.08654,1.157948,-1.241394,1.118178,0.810382,0.047056,0.693186,0.615759,0.943811,-1.205114,0.934979,-2.017421,-0.801775,-0.167536,-1.622914,-1.216761
33,"","SAUDI ARABIA",678,670,1931,1.5708,0,1,1,0.16884161709251558,0.033922344655146826,0.33808446252406354,0.08653299456245969,0.025516228526904425,0.08348847084782979,0.15660105941642294,0.1070128223746572,"ACQ2","WAR1",0,1.,-1.088063,1.120093,-1.432621,1.106411,0.359254,0.020874,0.173293,0.001013,1.19273,-1.042932,1.186802,-1.758934,-0.40801,0.098545,-1.129941,-0.771939
34,"","ITALY",345,325,1953,1.5708,0,1,1,0.1481986455009769,0.1572382252769893,0.14167985091970706,0.09643980790315486,0.06929881355931784,0.05533501352934489,0.2357700260925244,0.09603961721798471,"WAR1","NEGO",0,0.9999999999999999,-0.981232,0.740057,-1.805898,0.764591,-0.679432,-0.139925,-1.067232,-1.479565,1.441109,-0.424186,1.542252,-0.701348,0.924121,0.622009,0.748103,0.886684
35,"EGYPT","RUSSIAN FEDERATION",651,365,1980,1.5708,0,1,1,0.12433876956195956,0.08830581945462433,0.13413087022937792,0.10247155844070432,0.05221384771717748,0.050874158930010786,0.2933449180973131,0.15432005756883263,"WAR1","SQ",0,1.,-1.36602,0.590741,-1.920868,0.803367,-0.494965,-0.47765,-0.559762,-0.837187,1.414965,-0.910454,1.713509,-1.285427,0.542996,0.345229,0.466567,0.654053
36,"COLOMBIA","GERMANY",100,255,1943,1.5708,0,1,1,0.1311836039234397,0.060181251832486155,0.2518602257515689,0.08945678033934297,0.03870314526638509,0.07838127860072279,0.23620618892717835,0.11402752535887611,"ACQ2","CAP2",0,1.,-1.3204,1.478845,-1.915538,1.426056,-0.187092,0.130388,-0.53745,-0.835019,1.523417,-1.293386,1.469876,-1.882757,-0.136725,0.19174,-0.779637,-0.484951
37,"","SAUDI ARABIA",678,670,1969,1.5708,0,1,1,0.24606262709877416,0.16279309939557418,0.23535895310260174,0.07097059955440042,0.057791818446470244,0.06950068799823708,0.09606592281378466,0.06145629159015751,"SQ","CAP2",0,1.,-0.384281,-0.382501,-1.224666,-0.321306,-0.383997,-0.383391,-0.742995,-1.163187,-0.548934,-0.550591,-0.226628,-0.709918,-0.549198,-0.549763,-0.38622,-0.306556
38,"BRAZIL","PARAGUAY",140,150,1855,1.5708,0,1,1,0.21240623242290355,0.011762475704784007,0.42279256051365843,0.08044727403014687,0.011626511717936428,0.07845936141799313,0.09439100681267627,0.0881145773799014,"ACQ2","CAP1",0,1.,-1.124101,0.955383,-1.197412,1.0537,0.802933,-0.106094,0.864594,0.827938,1.114905,-1.030244,1.123617,-1.948127,-0.854091,0.054215,-1.763262,-1.30432
39,"ITALY","JAPAN",325,740,1943,1.5708,0,1,1,0.14631610814659154,0.05340383700959613,0.320265303005152,0.08796743389883178,0.0351585016052604,0.08667627828031502,0.1695368384903247,0.10067569956392858,"ACQ2","WAR2",0,1.,-0.934517,1.358609,-1.410347,1.20866,0.267471,0.28607,-0.120394,-0.358309,1.065358,-1.127582,0.964711,-1.775755,-0.356046,-0.040358,-1.104865,-0.780779
40,"PAKISTAN","AFGHANISTAN",770,700,1989,1.5708,0,1,1,0.20995784492435904,0.01561572235514236,0.4123405564972195,0.07895311906590495,0.014325716383536113,0.07948772362811432,0.09926227504590449,0.09005704209981923,"ACQ2","CAP1",0,1.,-1.071254,0.952743,-1.194773,1.017133,0.702743,-0.073464,0.705373,0.643614,1.193424,-0.917139,1.200897,-1.815417,-0.702449,0.17572,-1.593254,-1.144115
41,"PARAGUAY","JAPAN",150,740,1945,1.5708,0,1,1,0.08519362303920511,0.08105456058000274,0.4212017823122175,0.034854995412446854,0.04047993004351771,0.11080322844669054,0.17156752338757386,0.054844356778345836,"ACQ2","CAP2",0,1.,-0.93265,1.906265,-1.770242,1.748896,-0.471588,0.968972,-1.047752,-1.466549,1.622849,-1.290458,1.404958,-2.06559,-0.635347,0.2953,-1.628369,-1.240804
42,"DENMARK","UNITED KINGDOM",390,200,1961,1.5708,0,1,1,0.2703833486493876,0.13845037393607437,0.28164123758472814,0.10498596082399514,0.03152823938029804,0.09902519432205856,0.04348744630956229,0.030498198993895866,"ACQ2","CAP2",0,1.,0.857297,0.859362,-0.103911,0.826066,0.857377,0.85833,0.343477,-0.137127,0.640419,0.638302,-0.184517,0.599397,0.640337,0.639361,-0.223505,-0.204052
43,"HONDURAS","EL SALVADOR",91,92,1985,1.5708,0,1,1,0.27358360217515115,0.14273832535798955,0.28809416911861424,0.09800557273826307,0.04702052618099266,0.06866128943528715,0.04638580881093515,0.03551070618276702,"ACQ2","ACQ2",1,1.,0.674432,0.676544,0.091361,0.394913,0.675312,0.675488,0.102146,-0.189389,0.611427,0.609308,0.218001,0.191741,0.610542,0.610368,-0.200451,0.008332
44,"SUDAN","UGANDA",625,500,1971,1.5708,0,1,1,0.08599260285705873,0.10184847635406404,0.07121734181964066,0.12853517829916977,0.05689988192418394,0.034393818722461965,0.3404549665221795,0.1806577335012414,"WAR1","ACQ2",0,1.,-1.42141,0.854547,-1.986453,1.019915,-0.431467,-0.380194,-0.54862,-0.831142,0.674919,-1.484253,1.018138,-1.581506,0.464934,-0.528572,0.7109,0.759527
45,"POLAND","LITHUANIA",290,368,1920,1.5708,0,1,1,0.21997470735821,0.014479314536169416,0.43298050533721805,0.07782056610348675,0.014714553593619529,0.07574510009885682,0.08076241990378291,0.08352283306865652,"ACQ2","WAR1",0,1.,-0.922739,1.207027,-1.031408,1.044985,0.975587,0.181798,0.75921,0.704875,1.403176,-0.766056,1.397309,-1.733784,-0.696051,0.416881,-1.669646,-1.185782
46,"CHILE","ARGENTINA",155,160,1977,1.5708,0,1,1,0.2384845396252104,0.1484908472238891,0.2503685763973152,0.0676592650924943,0.05624047993992291,0.06836800829224506,0.10187718306497245,0.06851110036395067,"ACQ2","NEGO",0,1.,-0.595078,-0.593457,-1.263877,-0.396635,-0.594541,-0.594268,-0.732119,-1.066518,-0.731614,-0.733116,-0.333757,-1.063624,-0.73211,-0.732365,-0.664761,-0.499507
47,"FRANCE","TURKEY",220,640,1934,1.5708,0,1,1,0.21520985131476938,0.02641554363125012,0.40748048096549155,0.0797154622253988,0.021735493878994344,0.07572250856012097,0.08380531708846,0.08991534233551478,"ACQ2","CAP1",0,0.9999999999999999,-0.745223,0.997865,-0.855374,0.866704,0.805861,0.147397,0.619624,0.564548,1.110077,-0.657981,1.100853,-1.595401,-0.547335,0.265783,-1.49398,-1.02527
48,"LEBANON","ISRAEL",660,666,1948,1.5708,0,1,1,0.12160231466282234,0.12585800173304018,0.13904502763295895,0.11853850875102026,0.06108753193203756,0.05702408300631673,0.2661805099553578,0.11066402232644612,"WAR1","WAR1",1,0.9999999999999999,-1.097489,1.389607,-1.836533,1.334776,-0.448467,0.210116,-0.87282,-1.242342,1.263086,-1.177876,1.117973,-1.487241,0.507938,0.059928,0.05346,0.208142
49,"FRANCE","",220,315,1946,1.5708,0,1,1,0.1744852840671517,0.0978225727628113,0.33211302943369064,0.07902463557382287,0.04859287870938342,0.0861525518780414,0.11503823873933247,0.06677080883576623,"ACQ2","SQ",0,1.,-0.168591,1.20958,-0.772307,0.981223,0.377556,0.576247,-0.152659,-0.454518,1.334221,-0.032537,1.123448,-0.666768,0.467381,0.723692,-0.377623,-0.060508
50,"CHILE","ARGENTINA",155,160,1897,1.5708,0,1,1,0.1202905325439832,0.09254424052289363,0.14633534954467847,0.11786056185370526,0.052636264338302194,0.05731927652079997,0.27295091517395154,0.14006285950168582,"WAR1","NEGO",0,1.,-1.138097,0.888619,-1.68948,0.958086,-0.228878,-0.154846,-0.435103,-0.710794,0.88812,-1.138364,0.998906,-1.422904,0.311504,-0.155314,0.137751,0.280021
51,"GERMANY","",255,315,1939,1.5708,0,1,1,0.20943755745746728,0.014267838026749349,0.4236750954090126,0.07865787585339319,0.0144698684701187,0.07920678956285658,0.09436318634663468,0.0859217888737677,"ACQ2","CAP2",0,1.,-1.028498,1.283308,-1.195997,1.140096,0.896083,0.172026,0.669121,0.585372,1.405123,-0.938567,1.391253,-1.857942,-0.749608,0.320722,-1.682853,-1.223165
52,"HONDURAS","EL SALVADOR",91,92,1906,1.5708,0,1,1,0.12605810822492608,0.12060173881789162,0.16456533204280283,0.1131462748092911,0.05912854973631902,0.06432920681813876,0.24703246258364925,0.10513832696698142,"WAR1","SQ",0,1.,-0.963304,1.168241,-1.67561,1.130571,-0.350071,0.130935,-0.743894,-1.100047,0.929268,-1.109762,0.836939,-1.404606,0.328074,-0.112331,-0.0591,0.088322
53,"KENYA","TANZANIA, UNITED REPUBLIC OF",501,510,1980,1.5708,0,1,1,0.1166774828644429,0.1092221933400589,0.14985639326263592,0.11804569169428358,0.0563344597372385,0.06231288436750731,0.2660082214706083,0.1215426732632246,"WAR1","SQ",0,1.,-1.104777,0.977037,-1.749135,1.005618,-0.364398,-0.080365,-0.657996,-0.980176,0.229711,-1.437831,0.296442,-1.60749,-0.053202,-0.706032,-0.156131,-0.071302
54,"RUSSIAN FEDERATION","ITALY",365,325,1941,1.5708,0,1,1,0.15807873000608244,0.1052636425603544,0.3139213730276721,0.07271110258609984,0.04936652965990288,0.08729079468237211,0.14388437312814092,0.0694834543493753,"ACQ2","WAR2",0,1.,-0.485504,1.022743,-1.2023,0.937417,-0.058362,0.301285,-0.502086,-0.860484,1.30877,-0.21126,1.185223,-0.801194,0.412052,0.623641,-0.301429,-0.006462
55,"UNITED KINGDOM","",200,345,1946,1.5708,0,1,1,0.17301148769975283,0.0564399037281081,0.3843288836225908,0.06850372873565709,0.03544042382520068,0.08661134049328335,0.11477213863040207,0.08089209326500514,"ACQ2","CAP1",0,1.,-0.630425,1.190896,-1.075572,1.005594,0.38014,0.333965,-0.027735,-0.250309,1.478372,-0.344362,1.415221,-1.155267,0.000308,0.690209,-0.873749,-0.468296
56,"NETHERLANDS","RUSSIAN FEDERATION",210,365,1866,1.5708,0,1,1,0.1398396608941472,0.21486204229432604,0.08388051526064685,0.12997815882159947,0.07281279204267824,0.04125598653412888,0.2395605564876163,0.07781028766485695,"WAR1","SQ",0,1.,-0.90075,1.260921,-1.866335,1.252908,-0.826356,0.23282,-1.317161,-1.799953,1.091435,-1.016979,0.873087,-1.079137,0.96038,0.0472,0.679873,0.710952
57,"SWEDEN","",380,300,1915,1.5708,0,1,1,0.14051911108309567,0.23354636210882251,0.05332928674448203,0.11565561564581539,0.08441295484717143,0.02594560517285115,0.2502697253755175,0.09632133902224421,"WAR1","ACQ2",0,1.,-1.198745,0.989881,-2.141959,0.997568,-1.074462,-0.135367,-1.538383,-2.00999,1.526397,-0.828447,1.649605,-0.918269,1.314882,0.488374,1.348268,1.393179
58,"CUBA","UNITED STATES",40,2,1981,1.5708,0,1,1,0.09884195719492704,0.20714246835719927,0.05564294543567094,0.1450146575192212,0.07657496993514266,0.02915869185834144,0.2828073843682884,0.10481692533120895,"WAR1","NEGO",0,1.,-1.379979,1.508822,-2.266951,1.496253,-1.053464,0.111201,-1.509519,-1.953006,0.899625,-1.606168,0.794116,-1.657357,0.771354,-0.520675,0.614656,0.640251
59,"CAMBODIA","THAILAND",811,800,1961,1.5708,0,1,1,0.1296104826228873,0.08668223561887638,0.2712538825759519,0.0789845195172144,0.04778380285074936,0.08453540146811656,0.2107978039487523,0.09035187139745196,"ACQ2","NEGO",0,1.,-0.99262,1.421439,-1.691035,1.33042,-0.264575,0.301803,-0.704802,-1.05401,1.506025,-0.922474,1.376356,-1.492827,0.120924,0.416668,-0.579098,-0.293922
60,"RUSSIAN FEDERATION","FRANCE",365,220,1941,1.5708,0,1,1,0.19399977499429388,0.01937953819540598,0.3924513288602827,0.08827417635244254,0.01809461393039179,0.08068236347252508,0.11045630435609692,0.09666189983856094,"ACQ2","WAR2",0,1.,-1.001219,1.427093,-1.213451,1.189751,0.911728,0.301285,0.56827,0.462154,1.123904,-1.195707,1.077016,-2.040083,-0.83472,-0.048403,-1.725983,-1.303795
61,"SYRIAN ARAB REPUBLIC","IRAQ",652,645,1987,1.5708,0,1,1,0.24674966525233757,0.14929228877636136,0.25792579653232506,0.07222421023710744,0.05433666390572854,0.06972806364511863,0.0890418845121171,0.060701427138904196,"ACQ2","CAP1",0,0.9999999999999999,-0.354313,-0.352512,-1.042476,-0.242305,-0.353751,-0.353412,-0.587626,-0.931708,-0.54626,-0.547918,-0.302898,-0.859312,-0.546776,-0.547089,-0.614808,-0.459111
62,"PERU","CHILE",135,155,1911,1.5708,0,1,1,0.1133931392167777,0.12457635120974728,0.10862552186558101,0.12367820584661957,0.06267411228711427,0.04816269793432851,0.28587476195759537,0.1330152096822362,"WAR1","NEGO",0,0.9999999999999998,-1.136337,0.880491,-1.790392,0.935294,-0.438625,-0.158415,-0.71085,-1.037877,0.655349,-1.24806,0.792185,-1.384277,0.396073,-0.358791,0.396692,0.4648
