"RowIndex","Agent1","Agent2","CountryCode1","CountryCode2","Year","Theta1","Theta2","Lambda1","Lambda2","Prob_SQ","Prob_ACQ1","Prob_ACQ2","Prob_NEGO","Prob_CAP1","Prob_CAP2","Prob_WAR1","Prob_WAR2","Prediction","GroundTruth","PredictionCorrect","TotalProbability","U1_Acq1","U1_Acq2","U1_Cap1","U1_Cap2","U1_Nego","U1_SQ","U1_War1","U1_War2","U2_Acq1","U2_Acq2","U2_Cap1","U2_Cap2","U2_Nego","U2_SQ","U2_War1","U2_War2"
30,"RUSSIAN FEDERATION","TANZANIA, UNITED REPUBLIC OF",365,510,1973,0.,2.356194490192345,1,1,0.023541750847509698,0.007909570219560779,0.06176688184150979,0.19937608882736504,0.09032854221372676,0.1419192992059437,0.2818757786745672,0.1932820881698169,"WAR1","SQ",0,0.9999999999999999,-0.937278,1.155338,-1.425983,1.084841,0.132666,0.13788,-0.182184,-0.426536,0.116495,-1.444344,0.013499,-1.697348,-0.278403,-0.762123,-0.634404,-0.507902
31,"PANAMA","UNITED KINGDOM",95,200,1957,0.,2.356194490192345,1,1,0.01861625416512522,0.013841639019669066,0.10250059713784261,0.10767862899878265,0.11025091744671987,0.1636831125960664,0.327106835128609,0.15632201550718522,"WAR1","SQ",0,1.,-1.645143,1.826696,-2.505619,1.789508,-1.160737,0.26653,-1.628162,-2.0584,1.940955,-1.530817,1.846278,-2.175596,-0.297571,0.698784,-1.037027,-0.714637
32,"None","DENMARK",300,390,1875,0.,2.356194490192345,1,1,0.0770806611675482,0.00024797414617938916,0.2666056705844748,0.16412943838106078,0.039184207083326546,0.1398519585812245,0.14647168835836744,0.16642840169781845,"ACQ2","SQ",0,1.,-0.854722,1.608098,-0.94595,1.105045,1.383419,0.553553,0.834752,0.789138,1.408042,-1.030904,1.390266,-1.998792,-0.952585,0.267271,-1.938249,-1.454305
33,"URUGUAY","CHINA",165,710,1971,0.,2.356194490192345,1,1,0.024591174330370506,0.005626037723178729,0.034165565405885695,0.18320318909586217,0.08669351051070408,0.11055560866065514,0.3199360313350648,0.23522888293827895,"WAR1","SQ",0,1.0000000000000002,-1.430549,0.899666,-1.929272,1.081171,-0.262466,-0.362084,-0.330322,-0.579684,1.494698,-1.127154,1.695831,-1.571668,0.329247,0.280658,0.085865,0.308122
34,"SPAIN","MOROCCO",230,600,1987,0.,2.356194490192345,1,1,0.023841970376363365,0.012283218151170706,0.10240059263465821,0.18891098763159142,0.09707017251823134,0.167261883355446,0.26252168301748385,0.14570949231505512,"WAR1","SQ",0,1.,-0.650957,1.739509,-1.325596,1.476141,0.126808,0.809463,-0.473879,-0.811199,0.509614,-1.447359,0.020453,-1.843055,-0.264753,-0.581245,-1.149611,-0.951762
35,"RUSSIAN FEDERATION","None",365,678,1969,0.,2.356194490192345,1,1,0.04686095444182966,0.00036406041265844613,0.16736271332516187,0.18401398652533169,0.03677614617766207,0.14644184701587407,0.2233465141565392,0.194833777944943,"WAR1","SQ",0,1.,-1.19344,1.330309,-1.352336,1.246707,0.929293,0.099396,0.766243,0.686794,0.846599,-1.419862,0.818832,-2.140501,-0.7867,-0.383391,-1.535105,-1.174786
36,"TRINIDAD AND TOBAGO","UNITED KINGDOM",52,200,1987,0.,2.356194490192345,1,1,0.008898058051961684,0.0091178663206088,0.23714976304677207,0.06567092955996705,0.08831145078659668,0.19369610696746067,0.2883336211656397,0.10882220410099326,"WAR1","SQ",0,0.9999999999999998,-1.439736,1.925305,-2.343838,1.856763,-1.117034,0.714732,-1.637627,-2.089677,1.900069,-1.4779,1.725438,-2.233568,-0.652556,0.603479,-1.582856,-1.205022
37,"BELGIUM","NETHERLANDS",211,210,1963,0.,2.356194490192345,1,1,0.1352399182265475,0.03600997565120268,0.1472404844416982,0.21916665713063754,0.12536162478877505,0.1476162377718459,0.1037406968759694,0.08562440511332373,"NEGO","SQ",0,1.,0.893174,0.895225,0.405343,0.437244,0.894225,0.8942,0.192328,-0.051588,0.923885,0.921847,0.488482,0.408766,0.922839,0.922866,-0.025645,0.230896
38,"COLOMBIA","UNITED STATES",100,2,1973,0.,2.356194490192345,1,1,0.04044149966037856,0.022693139633758408,0.05819246637927262,0.15390357689861733,0.12325709740830434,0.1360809531367441,0.2736767045527205,0.19175456233020413,"WAR1","SQ",0,1.,-0.926592,-0.212201,-1.469715,0.054588,-0.600203,-0.583942,-0.604975,-0.876537,-0.123536,-0.864117,0.332182,-1.0837,-0.286155,-0.507128,-0.050019,0.059772
39,"PORTUGAL","RUSSIAN FEDERATION",235,365,1906,0.,2.356194490192345,1,1,0.023887151306097476,0.02445166392630697,0.043949849427036815,0.17781080686413858,0.12263606410707664,0.12961171353438913,0.30503712751086004,0.17261562332409436,"WAR1","SQ",0,1.,-1.009204,1.337109,-1.795854,1.289233,-0.508618,0.224399,-0.949818,-1.343143,1.351397,-0.998839,1.212027,-1.377759,0.460846,0.241795,-0.057443,0.132016
40,"BARBADOS","FRANCE",53,220,1987,0.,2.356194490192345,1,1,0.04480145384876882,0.00015024699372771265,0.28277832737312647,0.10664745774913141,0.029230222909618568,0.1710715372083054,0.23674999727822496,0.12857075663909667,"ACQ2","SQ",0,1.,-1.693148,1.512848,-2.18724,1.611062,-0.071209,-0.194134,-0.220041,-0.467087,1.959054,-1.362236,1.985753,-2.224703,-0.905449,0.917241,-1.741216,-1.309983
41,"FRANCE","None",220,678,1958,0.,2.356194490192345,1,1,0.01935191536972576,0.0055710286405463065,0.08274056787418102,0.19302922268754907,0.08167656475138607,0.14808421641775152,0.28293301735528215,0.1866134669035781,"WAR1","SQ",0,1.,-1.408981,1.942449,-1.989096,1.604629,-0.001766,0.804553,-0.629643,-0.919701,1.162733,-1.771007,0.779231,-2.294342,-0.372595,-0.562431,-1.279433,-1.017765
42,"FRANCE","UNITED STATES",220,2,1966,0.,2.356194490192345,1,1,0.038874922350744946,0.027643746103974104,0.07942154746823094,0.1976344460263623,0.1045486783947124,0.17938903364277817,0.2588489320759964,0.11363869393720091,"WAR1","SQ",0,1.0000000000000002,-0.251581,1.319722,-1.14436,1.254054,-0.083104,0.61245,-0.595161,-1.04155,0.074913,-1.155241,-0.476374,-1.255107,-0.047937,-0.583703,-0.699091,-0.649158
43,"None","BELGIUM",300,211,1901,0.,2.356194490192345,1,1,0.03735648492534322,0.003105397177813409,0.21233616203347214,0.1464476607004379,0.07266661479826758,0.1613518761503738,0.2043200758434,0.16241572837089202,"ACQ2","SQ",0,1.,-0.734873,1.623527,-1.151804,1.254163,0.640237,0.633483,0.062408,-0.146058,1.080988,-1.157149,0.948271,-1.947647,-0.688254,-0.050058,-1.611468,-1.216219
44,"CHINA","ZAMBIA",710,551,1975,0.,2.356194490192345,1,1,0.052603531123645776,0.0007846820296738104,0.2119238073096601,0.17307510792649047,0.04628121663020544,0.14918527319608121,0.1852593115812541,0.18088707020298903,"ACQ2","SQ",0,1.,-0.911403,1.185122,-1.042114,1.034373,0.911084,0.173417,0.694979,0.629624,0.304691,-1.369962,0.270231,-2.171251,-1.037189,-0.620513,-1.872937,-1.472293
45,"UNITED KINGDOM","INDIA",200,750,1964,0.,2.356194490192345,1,1,0.03521422804211738,0.0008908737293030975,0.07833603728008093,0.18065199030538928,0.047988514425794035,0.13201686635810367,0.28866774498669695,0.2362337448725146,"WAR1","SQ",0,1.,-1.372278,0.639912,-1.544844,1.018146,0.292677,-0.457116,0.584627,0.498344,0.925797,-1.248676,1.133881,-1.793464,-0.258831,-0.208675,-0.595534,-0.32314
46,"RUSSIAN FEDERATION","THAILAND",365,800,1974,0.,2.356194490192345,1,1,0.023025013219067105,0.00851378659710443,0.1323054836896936,0.13863987514880827,0.09328069718582117,0.16189042861619837,0.2783451302437193,0.16399958529958777,"WAR1","SQ",0,1.,-1.077041,1.406783,-1.756214,1.330672,-0.280164,0.237234,-0.695861,-1.035448,1.492885,-1.011423,1.404803,-1.640137,-0.081607,0.352016,-0.798403,-0.484046
47,"RUSSIAN FEDERATION","DENMARK",365,390,1869,0.,2.356194490192345,1,1,0.071564379517875,0.0003073374426870712,0.2834220110803731,0.14745273476206663,0.03658556470407022,0.14828363617312568,0.1560854626093653,0.15629887371043702,"ACQ2","SQ",0,1.,-0.941794,1.237409,-1.073101,1.070823,0.951266,0.191766,0.719027,0.653374,1.464928,-0.754752,1.458475,-1.721099,-0.680052,0.474056,-1.652852,-1.169679
48,"UNITED KINGDOM","EGYPT",200,651,1974,0.,2.356194490192345,1,1,0.009810756750544668,0.029019180319921255,0.012014667980040566,0.22930580318725882,0.11996197550674041,0.09192634055069268,0.317354438219116,0.1906068374856857,"WAR1","SQ",0,1.,-1.691083,1.971085,-2.478509,1.821421,-0.912602,0.704059,-1.45598,-1.849693,1.478416,-1.869324,0.974915,-2.154184,0.52478,-0.510651,-0.26358,-0.12115
49,"RUSSIAN FEDERATION","HONDURAS",365,91,1928,0.,2.356194490192345,1,1,0.04518835231563864,0.0009078015586182581,0.18242029609702878,0.17260084631595923,0.04726669774021739,0.15144096215198094,0.2117940412413464,0.1883810025792104,"WAR1","SQ",0,1.,-1.038333,1.113788,-1.225959,1.074461,0.709993,0.048409,0.576853,0.483039,0.35719,-1.400509,0.343672,-2.121273,-0.909697,-0.618358,-1.643979,-1.283597
50,"UNITED STATES","LATVIA",2,367,1934,0.,2.356194490192345,1,1,0.0693272377890043,0.0002139489437300596,0.2761260553253288,0.15643111410262084,0.031338400697295085,0.14645053908719374,0.15815059082019062,0.1619621132346367,"ACQ2","SQ",0,1.,-1.016501,1.13299,-1.078791,1.062933,0.999098,0.074711,0.897897,0.866751,1.107774,-1.032504,1.10407,-1.982914,-0.926367,0.048133,-1.880482,-1.405277
51,"UNITED KINGDOM","DENMARK",200,390,1889,0.,2.356194490192345,1,1,0.06274236412979589,0.00024027630124277754,0.255113368881868,0.16010120335675795,0.03332786180377048,0.14832782995655155,0.1736131840589121,0.16653391151110136,"ACQ2","SQ",0,1.,-1.05771,1.30888,-1.183285,1.157879,1.011696,0.172686,0.797908,0.735121,1.175432,-1.14143,1.158224,-2.041777,-0.910549,0.022911,-1.828105,-1.377931
52,"TUNISIA","GERMANY",616,255,1856,0.,2.356194490192345,1,1,0.018654280191310033,0.04945711240917005,0.007668059886624159,0.19547570884168364,0.14429364936598205,0.07515682392311245,0.3164732946044789,0.19282107077763866,"WAR1","SQ",0,1.,-1.24657,0.921925,-2.077336,0.957374,-0.879587,-0.209463,-1.259521,-1.674904,0.802995,-1.301101,0.992696,-1.395446,0.604483,-0.316651,0.699838,0.747011
53,"CUBA","CHINA",40,710,1972,0.,2.356194490192345,1,1,0.0315847405291492,0.09101688569128451,0.004051497657236531,0.20249561937725588,0.15480742907738618,0.06016834998068749,0.2985799649719706,0.15729551271502962,"WAR1","SQ",0,1.,-1.074638,0.958228,-2.064431,0.958967,-1.053888,-0.072321,-1.548047,-2.042943,1.390764,-0.768407,1.462089,-0.782183,1.361018,0.405694,1.418566,1.425455
54,"UNITED STATES","TOGO",2,461,1967,0.,2.356194490192345,1,1,0.030794056713944775,0.004275079923809144,0.11944343530279292,0.18448955964044506,0.07767804799443029,0.15296186650560364,0.24742914149014647,0.1829288124288277,"WAR1","SQ",0,1.,-0.845198,1.363313,-1.257533,1.162685,0.452668,0.341398,0.045873,-0.160294,0.539422,-1.318605,0.37796,-1.845662,-0.439865,-0.468734,-1.128384,-0.864855
55,"GUATEMALA","UNITED KINGDOM",90,200,1887,0.,2.356194490192345,1,1,0.027592302811297695,0.07354823236954439,0.006225553936982042,0.20271373305189233,0.15002502269171825,0.07081331576734146,0.3046270878868603,0.16445475148436334,"WAR1","SQ",0,0.9999999999999998,-1.076612,1.065729,-2.018843,1.066131,-0.952852,-0.00696,-1.423566,-1.894681,1.291212,-0.927004,1.297651,-1.001836,1.125219,0.23944,1.056826,1.094242
56,"TURKEY","JAPAN",640,740,1939,0.,2.356194490192345,1,1,0.020304916855207415,0.02281321326464904,0.04198472531123342,0.15782182205488138,0.12422987621830187,0.12765812918254416,0.32357758240804907,0.18160973470513359,"WAR1","SQ",0,0.9999999999999999,-1.427884,1.677518,-2.2504,1.632931,-0.876725,0.251218,-1.33257,-1.743828,1.748968,-1.375656,1.620583,-1.864606,0.221185,0.389378,-0.39615,-0.151675
57,"NORWAY","FRANCE",385,220,1975,0.,2.356194490192345,1,1,0.12690462575574354,0.033730389390138,0.13753124123744973,0.21519626420456409,0.08589860088134912,0.2055490957468845,0.11206610307330624,0.08312367971056477,"NEGO","SQ",0,1.,0.82136,0.823438,-0.131855,0.784962,0.821458,0.822399,0.306374,-0.170233,0.832828,0.830754,0.049027,0.78382,0.832731,0.831791,0.001996,0.025463
58,"BRAZIL","URUGUAY",140,165,1896,0.,2.356194490192345,1,1,0.056228542014442884,0.0004753533312061596,0.2047930688223766,0.1655596484111571,0.03889650138997419,0.14963642067491353,0.20085195590308047,0.183558509452849,"ACQ2","SQ",0,0.9999999999999999,-1.087741,0.979562,-1.204411,1.039451,0.738369,-0.067799,0.739922,0.681587,0.833915,-1.166799,0.847408,-1.967785,-0.768628,-0.20544,-1.55612,-1.155627
59,"CHINA","MONGOLIA",710,712,1968,0.,2.356194490192345,1,1,0.040828278476674404,0.002159930014491957,0.17798529291337759,0.1509998696143167,0.06349490671760354,0.15717593732195198,0.23193818810779443,0.1754175968337896,"WAR1","SQ",0,1.0000000000000002,-1.015962,1.231822,-1.412983,1.145784,0.339404,0.142689,0.054855,-0.143656,1.352724,-0.928857,1.314813,-1.663165,-0.322659,0.284834,-1.094877,-0.727724
60,"HONDURAS","RUSSIAN FEDERATION",91,365,1973,0.,2.356194490192345,1,1,0.01506850194790857,0.014656480006726834,0.1744419898401505,0.107144148861651,0.10276286263138255,0.18144320307056758,0.27776510367552676,0.1267177099660861,"WAR1","SQ",0,1.,-0.898292,1.733222,-1.764635,1.642977,-0.546571,0.675202,-1.069988,-1.503159,1.544076,-1.089125,1.312625,-1.746336,-0.186494,0.351321,-1.075156,-0.746551
61,"None","FRANCE",273,220,1822,0.,2.356194490192345,1,1,0.026777877172692123,0.0053808576308250035,0.31002145540515275,0.07995116248575289,0.0741201893730501,0.18167385190976673,0.20708006316230143,0.1149945428604591,"ACQ2","SQ",0,1.,-0.792775,1.638414,-1.500099,1.457249,-0.081223,0.618992,-0.616049,-0.969711,1.825676,-0.504239,1.757026,-1.393333,-0.245839,1.,-1.203583,-0.759036
